"uuid","timefrom","timeto","latitude","longitude","accuracy","speed","speedaccuracy","altitude","altitudeaccuracy","daypart"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T03:07:44.0000000","2020-03-30T03:30:38.0000000","59.960201","10.638452","17.064","0","0","206.7","4.3","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T03:30:38.0000000","2020-03-30T03:31:27.0000000","59.960442","10.638422","17.003","1.945","0","206.7","4.3","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T03:31:27.0000000","2020-03-30T03:45:07.0000000","59.960168","10.638477","17.023","1.119","0","206.7","4.3","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T03:45:07.0000000","2020-03-30T03:49:13.0000000","59.960435","10.638442","24","3.24","0","206.7","4.5","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T03:49:13.0000000","2020-03-30T04:20:02.0000000","59.960197","10.638456","17.172","0.208","0","206.9","4.3","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T04:20:02.0000000","2020-03-30T04:20:27.0000000","59.960339","10.638331","12","0.189","0","206.7","4.3","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T04:20:27.0000000","2020-03-30T04:46:20.0000000","59.960195","10.638458","17.225","0.295","0","206.9","3.7","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T04:46:20.0000000","2020-03-30T04:46:46.0000000","59.960353","10.638272","16","0.677","0","206.9","4.5","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T04:46:46.0000000","2020-03-30T06:00:01.0000000","59.960193","10.638464","17.016","0.337","0","206.9","4.5","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T06:00:01.0000000","2020-03-30T06:02:29.0000000","59.960417","10.638382","16.837","1.87","0","206.9","4.5","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T06:02:29.0000000","2020-03-30T06:13:11.0000000","59.960174","10.638398","16.875","1.894","0","206.9","4.5","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T06:13:11.0000000","2020-03-30T06:13:48.0000000","59.960331","10.638372","10.682","0.855","0","206.7","4.3","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T06:13:48.0000000","2020-03-30T06:14:25.0000000","59.960069","10.638475","17.178","1.726","0","206.7","4.3","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T06:14:25.0000000","2020-03-30T06:16:55.0000000","59.960236","10.638400","3.9","0.305","0","206.7","4.3","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T06:16:55.0000000","2020-03-30T06:17:06.0000000","59.960054","10.638448","17.279","3.072","0","206.7","4.3","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T06:17:06.0000000","2020-03-30T06:17:56.0000000","59.960294","10.638408","6","2.465","0","206.7","4.3","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T06:17:56.0000000","2020-03-30T06:18:09.0000000","59.960074","10.638402","17.345","1.561","0","206.7","4.3","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T06:18:09.0000000","2020-03-30T06:21:43.0000000","59.960234","10.638432","17.259","0.376","0","206.7","4.3","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T06:21:43.0000000","2020-03-30T06:22:07.0000000","59.960056","10.638477","16.816","1.522","0","206.7","4.3","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T06:22:07.0000000","2020-03-30T06:59:48.0000000","59.960261","10.638371","16.751","0.158","0","206.7","4.3","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T06:59:48.0000000","2020-03-30T07:00:14.0000000","59.959754","10.637834","48","5.006","0","206.9","4.3","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T07:00:14.0000000","2020-03-30T07:11:04.0000000","59.960215","10.638473","17.212","0.733","0","206.7","4.3","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T07:11:04.0000000","2020-03-30T07:11:30.0000000","59.960374","10.638523","16","0.251","0","206.9","4.5","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T07:11:30.0000000","2020-03-30T07:38:39.0000000","59.960201","10.638458","17.318","0.002","0","206.7","4.3","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T07:38:39.0000000","2020-03-30T07:39:03.0000000","59.960393","10.639942","79.1","0.731","0","206.7","3.7","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T07:39:03.0000000","2020-03-30T07:41:28.0000000","59.960165","10.638442","17.628","2.694","0","206.9","3.7","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T07:41:28.0000000","2020-03-30T07:41:40.0000000","59.960390","10.638354","22.993","0.57","0","207.6","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T07:41:40.0000000","2020-03-30T15:28:02.0000000","59.960188","10.638483","22.535","1.236","0","206.7","3","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T07:41:40.0000000","2020-03-30T08:24:55.0000000","59.960188","10.638483","22.535","1.236","0","206.7","3","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T07:41:40.0000000","2020-03-30T17:00:52.0000000","59.960188","10.638483","22.535","1.236","0","206.7","3","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T07:41:40.0000000","2020-03-30T08:27:29.0000000","59.960188","10.638483","22.535","1.236","0","206.7","3","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T08:27:29.0000000","2020-03-30T08:27:29.0000000","59.960493","10.638413","96","1.168","0","206.9","3.7","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T09:35:31.0000000","2020-03-30T09:35:31.0000000","59.960202","10.638422","17.098","0","0","206.9","3.7","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T16:03:00.0000000","2020-03-30T16:03:00.0000000","59.960250","10.638656","192","0.491","0","207.6","4.5","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T16:11:48.0000000","2020-03-30T17:01:59.0000000","59.960235","10.638485","25.14","0","0","207.6","4.5","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:00:52.0000000","2020-03-30T17:01:02.0000000","59.960363","10.638204","10.158","0.832","0","207.1","3","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:01:02.0000000","2020-03-30T17:01:29.0000000","59.960401","10.638033","9.635","0.961","0","206.9","3.2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:01:29.0000000","2020-03-30T17:01:45.0000000","59.960430","10.637862","9.914","0.375","0","205.7","2.3","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:01:45.0000000","2020-03-30T17:02:10.0000000","59.960513","10.637787","10.104","0.733","0","204.6","2.4","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T17:01:59.0000000","2020-03-30T17:02:25.0000000","59.960559","10.637938","32.94","0.41","0","207.6","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:02:10.0000000","2020-03-30T17:02:22.0000000","59.960694","10.637722","8.961","0.855","0","205.8","4.1","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:02:22.0000000","2020-03-30T17:02:44.0000000","59.960803","10.637703","10.213","1.072","0","205.8","4.2","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T17:02:25.0000000","2020-03-30T17:04:42.0000000","59.960873","10.637798","22.366","0.803","0","206.5","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:02:44.0000000","2020-03-30T17:02:54.0000000","59.961009","10.637640","8.995","0.925","0","206.6","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:02:54.0000000","2020-03-30T17:03:03.0000000","59.961103","10.637597","9.128","1.111","0","206.6","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:03:03.0000000","2020-03-30T17:03:13.0000000","59.961206","10.637565","8.841","1.126","0","206.9","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:03:13.0000000","2020-03-30T17:03:23.0000000","59.961300","10.637515","9.426","1.005","0","206.9","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:03:23.0000000","2020-03-30T17:03:34.0000000","59.961412","10.637469","10.477","0.968","0","205.8","2.5","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:03:34.0000000","2020-03-30T17:04:11.0000000","59.961519","10.637436","10.177","0.757","0","204.4","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:04:11.0000000","2020-03-30T17:04:48.0000000","59.961578","10.637162","10.72","0.722","0","204.4","2","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T17:04:42.0000000","2020-03-30T17:08:06.0000000","59.961513","10.636532","25.068","0","0","204.3","4.6","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:04:48.0000000","2020-03-30T17:05:45.0000000","59.961657","10.636485","25.606","1.442","0","204.7","2.2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:05:45.0000000","2020-03-30T17:06:00.0000000","59.961575","10.635080","31.023","1.225","0","204.3","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:06:00.0000000","2020-03-30T17:06:11.0000000","59.963561","10.640028","77.558","0","0","204.3","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:06:11.0000000","2020-03-30T17:08:00.0000000","59.961405","10.634759","97.299","0.97","0","204.3","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:08:00.0000000","2020-03-30T17:08:21.0000000","59.961292","10.631936","49.945","0.567","0","298.556","64","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T17:08:06.0000000","2020-03-30T17:08:06.0000000","59.961323","10.630824","65.066","0","0","0","0","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:08:21.0000000","2020-03-30T17:08:37.0000000","59.961200","10.631036","30.403","1.249","0","242.202","64","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:08:37.0000000","2020-03-30T17:10:10.0000000","59.961464","10.630315","26.688","3.086","0","199.9","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:10:10.0000000","2020-03-30T17:10:56.0000000","59.961646","10.629607","24.375","1.027","0","198.6","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:10:56.0000000","2020-03-30T17:11:18.0000000","59.961717","10.628951","30.245","1.338","0","198.6","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:11:18.0000000","2020-03-30T17:11:52.0000000","59.961607","10.629704","29.989","2.185","0","198.6","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:11:52.0000000","2020-03-30T17:12:07.0000000","59.962336","10.629001","51.616","1.138","0","371","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:12:07.0000000","2020-03-30T17:12:19.0000000","59.970257","10.646431","24.589","1.323","0","371","2","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T17:12:09.0000000","2020-03-30T17:12:09.0000000","59.971800","10.647245","100","0","0","0","0","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:12:19.0000000","2020-03-30T17:12:39.0000000","59.962445","10.628889","42.764","0","0","371","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:12:39.0000000","2020-03-30T17:14:05.0000000","59.961872","10.629646","37.568","6.402","0","203.276","16","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:14:05.0000000","2020-03-30T17:15:15.0000000","59.962682","10.628388","99.513","0.379","0","226.621","128","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:15:15.0000000","2020-03-30T17:15:26.0000000","59.962236","10.659137","94.617","0","0","315.3","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:15:26.0000000","2020-03-30T17:16:12.0000000","59.963428","10.627925","74.224","0","0","315.3","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:16:12.0000000","2020-03-30T17:19:10.0000000","59.961849","10.628876","149.433","0.541","0","315.3","2","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T17:16:36.0000000","2020-03-30T17:16:46.0000000","59.962840","10.629279","16","0.295","0.256","214.099","26.082","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T17:16:46.0000000","2020-03-30T17:17:20.0000000","59.961933","10.629751","16.203","0.061","0","198.6","2","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T17:17:20.0000000","2020-03-30T17:17:30.0000000","59.962548","10.629335","19.464","0.866","0","198.6","2","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T17:17:30.0000000","2020-03-30T17:17:46.0000000","59.962464","10.629790","25.951","1.286","0","198.6","2","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T17:17:46.0000000","2020-03-30T17:18:26.0000000","59.962826","10.629926","14.279","1.493","0","180.029","19.11","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T17:18:26.0000000","2020-03-30T17:18:49.0000000","59.965783","10.645509","96.844","0","0","223.179","73.772","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T17:18:49.0000000","2020-03-30T17:19:13.0000000","59.969383","10.645067","97.238","0","0","223.179","73.772","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:19:10.0000000","2020-03-30T17:19:30.0000000","59.961469","10.635989","70.518","0.965","0","280.4","2","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T17:19:13.0000000","2020-03-30T17:26:08.0000000","59.968903","10.646705","100","5.692","0","0","0","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:19:30.0000000","2020-03-30T17:19:51.0000000","59.962658","10.630616","38.788","0","0","324.3","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:19:51.0000000","2020-03-30T17:20:02.0000000","59.961416","10.636759","55.593","1.43","0","324.3","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:20:02.0000000","2020-03-30T17:20:15.0000000","59.962010","10.634761","101.263","0","0","324.3","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:20:15.0000000","2020-03-30T17:20:25.0000000","59.962537","10.633083","16.384","1.735","0","324.3","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:20:25.0000000","2020-03-30T17:20:56.0000000","59.962034","10.635291","41.058","1.069","0","206.3","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:20:56.0000000","2020-03-30T17:21:09.0000000","59.962562","10.634582","18.628","1.233","0","205.8","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:21:09.0000000","2020-03-30T17:21:29.0000000","59.961931","10.635283","56.858","0.757","0","206.3","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:21:29.0000000","2020-03-30T17:21:54.0000000","59.962506","10.634878","18.28","0.3","0","205.8","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:21:54.0000000","2020-03-30T17:22:25.0000000","59.962256","10.635339","34.287","0.383","0","204.1","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:22:25.0000000","2020-03-30T17:22:37.0000000","59.961666","10.636607","31.938","1.915","0","206.3","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:22:37.0000000","2020-03-30T17:22:58.0000000","59.962084","10.636790","16.218","1.652","0","205.3","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:22:58.0000000","2020-03-30T17:23:29.0000000","59.961825","10.637164","24.291","0.277","0","204.7","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:23:29.0000000","2020-03-30T17:23:46.0000000","59.961535","10.637311","30.109","0.418","0","206.5","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:23:46.0000000","2020-03-30T17:24:13.0000000","59.961253","10.637458","21.792","0.884","0","206.5","2.8","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:24:13.0000000","2020-03-30T17:24:27.0000000","59.961056","10.637565","19.363","0.48","0","203.3","2.6","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:24:27.0000000","2020-03-30T17:25:02.0000000","59.960860","10.637734","19.384","1.333","0","203.5","4.4","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:25:02.0000000","2020-03-30T17:29:59.0000000","59.960286","10.638569","23.659","0.225","0","207.1","3.5","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T17:26:08.0000000","2020-03-30T17:28:53.0000000","59.960201","10.638451","17.337","0","0","206.9","3.7","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T17:28:53.0000000","2020-03-30T17:30:40.0000000","59.960256","10.638826","8","0.069","0.176","207.8","8.6","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:29:59.0000000","2020-03-30T17:30:17.0000000","59.960275","10.639160","24.426","0.775","0","246.557","64","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:30:17.0000000","2020-03-30T17:31:12.0000000","59.960259","10.638659","26.846","4.569","0","207.1","3","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T17:30:40.0000000","2020-03-30T17:32:01.0000000","59.960493","10.637007","29.539","0","0","205.7","5.2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:31:12.0000000","2020-03-30T17:31:48.0000000","59.960762","10.637993","39.474","1.026","0","203.2","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:31:48.0000000","2020-03-30T17:32:33.0000000","59.961254","10.637834","26.065","0.044","0","205.8","2.5","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T17:32:01.0000000","2020-03-30T17:32:42.0000000","59.961423","10.637639","30.993","0","0","205.8","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:32:33.0000000","2020-03-30T17:33:35.0000000","59.961817","10.637042","21.642","0.583","0","204.4","2","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T17:32:42.0000000","2020-03-30T17:33:27.0000000","59.961717","10.637251","23.298","0.564","0","204.4","2","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T17:33:27.0000000","2020-03-30T17:33:53.0000000","59.961555","10.636922","13.514","0.01","0","206.3","2.9","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:33:35.0000000","2020-03-30T17:34:27.0000000","59.961535","10.637045","20.862","1.457","0","206.9","2.9","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T17:33:53.0000000","2020-03-30T17:40:45.0000000","59.961709","10.637131","20.586","0.022","0","204.4","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:34:27.0000000","2020-03-30T17:34:37.0000000","59.961588","10.638343","60.191","0.976","0","280.5","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:34:37.0000000","2020-03-30T17:34:56.0000000","59.966243","10.646187","75.902","0","0","212.9","7.1","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:34:56.0000000","2020-03-30T17:36:14.0000000","59.961604","10.636970","28.684","0","0","204.4","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:36:14.0000000","2020-03-30T17:37:09.0000000","59.961640","10.637530","10","0.117","0","204.4","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:37:09.0000000","2020-03-30T17:37:35.0000000","59.961804","10.637163","17.91","1.18","0","204.4","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:37:35.0000000","2020-03-30T17:39:06.0000000","59.961532","10.637430","29.122","0.484","0","205.8","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:39:06.0000000","2020-03-30T17:39:40.0000000","59.961808","10.637021","17.934","2.845","0","204.4","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:39:40.0000000","2020-03-30T17:40:18.0000000","59.961666","10.637478","11.579","0.431","0","205.8","2.1","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:40:18.0000000","2020-03-30T17:40:31.0000000","59.961498","10.637482","13.185","1.144","0","206.5","4.4","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:40:31.0000000","2020-03-30T17:40:43.0000000","59.961259","10.637500","20.394","0.88","0","206.6","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:40:43.0000000","2020-03-30T17:40:59.0000000","59.961544","10.637498","10.441","0.943","0","206.5","2","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T17:40:45.0000000","2020-03-30T17:43:26.0000000","59.961011","10.637871","17.827","0","0","207.6","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:40:59.0000000","2020-03-30T17:41:45.0000000","59.960951","10.637649","35.446","2.688","0","207.6","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:41:45.0000000","2020-03-30T17:42:47.0000000","59.960338","10.638106","34.86","1.434","0","204.6","2.4","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:42:47.0000000","2020-03-30T17:44:10.0000000","59.960127","10.638745","14.23","1.449","0","207.1","9.8","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:42:47.0000000","2020-03-30T17:45:25.0000000","59.960127","10.638745","14.23","1.449","0","207.1","9.8","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T17:43:26.0000000","2020-03-30T17:45:27.0000000","59.960200","10.638451","17.42","0","0","206.9","3.7","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:45:25.0000000","2020-03-30T18:24:55.0000000","59.960206","10.638443","18.663","0.19","0","207.6","4.5","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T17:45:25.0000000","2020-03-30T17:45:25.0000000","59.960206","10.638443","18.663","0.19","0","207.6","4.5","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T18:13:46.0000000","2020-03-30T18:13:46.0000000","59.960351","10.638387","24","0.05","0.625","206.9","2","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T18:14:04.0000000","2020-03-30T18:29:07.0000000","59.960234","10.638452","23.011","0","0","220.378","40.577","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T18:24:55.0000000","2020-03-30T18:25:33.0000000","59.959942","10.638658","24.079","0.264","0","205.2","3.7","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T18:25:33.0000000","2020-03-30T18:25:44.0000000","59.959708","10.639068","24.386","0.567","0","195","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T18:25:44.0000000","2020-03-30T18:26:12.0000000","59.959367","10.639387","26.777","0.68","0","203.9","3.1","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T18:26:12.0000000","2020-03-30T18:27:06.0000000","59.959521","10.638215","22.911","0.495","0","199.4","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T18:27:06.0000000","2020-03-30T18:27:28.0000000","59.958431","10.639357","77.6","4.413","0","193.2","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T18:27:28.0000000","2020-03-30T18:27:54.0000000","59.957902","10.641523","17.905","3.946","0","198.1","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T18:27:54.0000000","2020-03-30T18:28:14.0000000","59.955723","10.642270","24","8.2","0","198.1","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T18:28:14.0000000","2020-03-30T18:28:34.0000000","59.953961","10.642984","64","12.13","0","198.1","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T18:28:34.0000000","2020-03-30T18:29:05.0000000","59.952229","10.644028","30.438","0","0","205.2","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T18:29:05.0000000","2020-03-30T18:31:21.0000000","59.949926","10.644325","25.959","0","0","205.2","2","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T18:29:07.0000000","2020-03-30T18:31:08.0000000","59.949535","10.644515","29.659","0","0","195.4","2","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T18:31:08.0000000","2020-03-30T18:31:34.0000000","59.948409","10.644331","28.346","0","0","191.5","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T18:31:21.0000000","2020-03-30T18:31:42.0000000","59.948319","10.644108","21.955","0.914","0","191.7","3.3","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T18:31:34.0000000","2020-03-30T18:31:44.0000000","59.948186","10.643944","24.966","0.594","0","191.6","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T18:31:42.0000000","2020-03-30T18:40:09.0000000","59.947972","10.644187","18.024","1.88","0","191.6","2","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T18:31:44.0000000","2020-03-30T18:37:25.0000000","59.947905","10.644202","22.958","2.012","0","191.6","2","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T18:37:25.0000000","2020-03-30T18:38:38.0000000","59.948000","10.645092","28.188","0","0","191.6","4.6","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T18:38:38.0000000","2020-03-30T18:39:02.0000000","59.947464","10.645793","29.28","0","0","182.7","2","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T18:39:02.0000000","2020-03-30T18:44:34.0000000","59.947561","10.643700","33.837","0","0","182.7","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T18:40:09.0000000","2020-03-30T18:40:26.0000000","59.946533","10.642566","128","8.963","0","230.647","256","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T18:40:26.0000000","2020-03-30T18:40:55.0000000","59.944782","10.641996","24","6.376","0","217.595","48","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T18:40:55.0000000","2020-03-30T18:41:32.0000000","59.941835","10.641473","291.192","11.404","0","127.674","256","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T18:41:32.0000000","2020-03-30T18:42:40.0000000","59.937856","10.640494","96","2.609","0","141.86","192","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T18:42:40.0000000","2020-03-30T18:45:15.0000000","59.929076","10.637278","800","0","0","144.21","48","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T18:44:34.0000000","2020-03-30T18:47:15.0000000","59.923228","10.641782","30.955","0","0","0","0","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T18:45:15.0000000","2020-03-30T18:46:44.0000000","59.921757","10.632932","650","0","0","50.705","64","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T18:46:44.0000000","2020-03-30T18:51:46.0000000","59.916425","10.638070","200","4.273","0","37.26","400","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T18:47:15.0000000","2020-03-30T18:47:44.0000000","59.917242","10.636214","30.864","0","0","70.1","2","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T18:47:44.0000000","2020-03-30T18:50:13.0000000","59.916827","10.636720","29.238","0","0","70.1","6.4","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T18:50:13.0000000","2020-03-30T18:51:00.0000000","59.917231","10.636474","31.024","0","0","70.1","2","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T18:51:00.0000000","2020-03-30T18:51:54.0000000","59.917615","10.636068","23.719","0.015","0","70.2","2","90"
